"qseqid","sseqid","protein","drugs","nod","pident","len","mis","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"592746831","AHL43455.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.8","26.9"
"592746831","AHL43455.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.8","26.9"
"592746831","AHL43455.1","Citrate lyase subunit beta-like protein","DB02637","1","41.67","24","14","0","89","112","118","141","5.2","25.8"
"592746831","AHL43455.1","Peripheral plasma membrane protein CASK","DB01942","1","30","80","49","3","97","176","176","248","6","25.8"
"592746831","AHL43455.1","Sucrose porin","DB02772","1","30","70","32","3","11","80","95","147","6.1","25.8"
"592746831","AHL43455.1","DNA polymerase catalytic subunit","DB00426 DB00787","2","31.37","51","31","1","57","103","17","67","8.7","25.4"
"592746829","AHL43454.1","Genome polyprotein","DB04473","1","51.59","252","111","6","1","251","131","372","4.00E-80","263"
"592746829","AHL43454.1","Genome polyprotein","DB04473","1","52.78","252","106","6","1","251","411","650","4.00E-79","261"
"592746829","AHL43454.1","Genome polyprotein","DB01693 DB01752","2","51.19","252","112","6","1","251","411","652","1.00E-78","259"
"592746829","AHL43454.1","Genome polyprotein","DB04634","1","33.33","45","27","1","130","171","762","806","0.97","28.5"
"592746829","AHL43454.1","Aspartate aminotransferase","DB00114 DB00128 DB00142","3","29.11","79","37","2","47","122","98","160","1.2","27.7"
"592746829","AHL43454.1","Aspartate aminotransferase cytoplasmic","DB00114 DB00128 DB00142 DB00151 DB04299","5","29.11","79","37","2","47","122","97","159","1.2","27.7"
"592746829","AHL43454.1","Adenosine kinase","DB00131 DB00811 DB07173 DB07280","4","32.43","74","42","3","34","101","12","83","1.3","27.7"
"592746829","AHL43454.1","S-methyl-5'-thioadenosine phosphorylase","DB00173 DB02158 DB02281 DB02282 DB02933","5","23.81","84","64","0","159","242","161","244","1.6","27.3"
"592746829","AHL43454.1","Sucrose porin","DB02772","1","30","70","32","3","11","80","95","147","2.4","26.9"
"592746829","AHL43454.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.8","26.9"
"592746829","AHL43454.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.8","26.9"
"592746829","AHL43454.1","Citrate lyase subunit beta-like protein","DB02637","1","41.67","24","14","0","89","112","118","141","5.1","25.8"
"592746829","AHL43454.1","Peripheral plasma membrane protein CASK","DB01942","1","30","80","49","3","97","176","176","248","5.8","25.8"
"592746829","AHL43454.1","Pseudolysin","DB02307","1","20.51","117","75","4","8","112","208","318","7.4","25.4"
"592746829","AHL43454.1","DNA polymerase catalytic subunit","DB00426 DB00787","2","31.37","51","31","1","57","103","17","67","9","25.4"
"592746827","AHL43453.1","Genome polyprotein","DB04473","1","52.38","252","107","6","1","251","411","650","5.00E-79","260"
"592746827","AHL43453.1","Genome polyprotein","DB04473","1","49.6","252","116","5","1","251","131","372","1.00E-78","258"
"592746827","AHL43453.1","Genome polyprotein","DB01693 DB01752","2","49.21","252","117","5","1","251","411","652","6.00E-77","254"
"592746827","AHL43453.1","Genome polyprotein","DB04634","1","33.33","45","27","1","130","171","762","806","1","28.1"
"592746827","AHL43453.1","S-methyl-5'-thioadenosine phosphorylase","DB00173 DB02158 DB02281 DB02282 DB02933","5","23.81","84","64","0","159","242","161","244","1.5","27.3"
"592746827","AHL43453.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.9","26.9"
"592746827","AHL43453.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.9","26.9"
"592746827","AHL43453.1","Sucrose porin","DB02772","1","30","70","32","3","11","80","95","147","3.6","26.6"
"592746827","AHL43453.1","Peripheral plasma membrane protein CASK","DB01942","1","31.25","80","48","3","97","176","176","248","5","26.2"
"592746827","AHL43453.1","Citrate lyase subunit beta-like protein","DB02637","1","41.67","24","14","0","89","112","118","141","5.3","25.8"
"592746827","AHL43453.1","Pseudolysin","DB02307","1","20.51","117","75","4","8","112","208","318","5.9","25.8"
"592746827","AHL43453.1","Cathepsin K","DB01858 DB02869 DB03405 DB03456 DB03642 DB03891 DB04234 DB04244 DB04523 DB05736 DB07563 DB07592 DB07593 DB07965 DB07967 DB08270 DB08287 DB08594","18","28.99","69","41","2","27","87","230","298","7","25.4"
"592746827","AHL43453.1","DNA polymerase catalytic subunit","DB00426 DB00787","2","31.37","51","31","1","57","103","17","67","8.9","25.4"
"592746825","AHL43452.1","Genome polyprotein","DB04473","1","50.4","252","114","5","1","251","131","372","5.00E-80","262"
"592746825","AHL43452.1","Genome polyprotein","DB04473","1","52.78","252","106","6","1","251","411","650","2.00E-79","262"
"592746825","AHL43452.1","Genome polyprotein","DB01693 DB01752","2","50","252","115","5","1","251","411","652","2.00E-78","258"
"592746825","AHL43452.1","Genome polyprotein","DB04634","1","33.33","45","27","1","130","171","762","806","1","28.1"
"592746825","AHL43452.1","Aspartate aminotransferase cytoplasmic","DB00114 DB00128 DB00142 DB00151 DB04299","5","29.11","79","37","2","47","122","97","159","1.3","27.7"
"592746825","AHL43452.1","Aspartate aminotransferase","DB00114 DB00128 DB00142","3","29.11","79","37","2","47","122","98","160","1.3","27.7"
"592746825","AHL43452.1","Adenosine kinase","DB00131 DB00811 DB07173 DB07280","4","32.43","74","42","3","34","101","12","83","1.3","27.7"
"592746825","AHL43452.1","S-methyl-5'-thioadenosine phosphorylase","DB00173 DB02158 DB02281 DB02282 DB02933","5","23.81","84","64","0","159","242","161","244","1.6","27.3"
"592746825","AHL43452.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.9","26.9"
"592746825","AHL43452.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.9","26.9"
"592746825","AHL43452.1","Citrate lyase subunit beta-like protein","DB02637","1","41.67","24","14","0","89","112","118","141","5.5","25.8"
"592746825","AHL43452.1","Sucrose porin","DB02772","1","30","70","32","3","11","80","95","147","5.9","25.8"
"592746825","AHL43452.1","Peripheral plasma membrane protein CASK","DB01942","1","30","80","49","3","97","176","176","248","6.3","25.8"
"592746825","AHL43452.1","DNA polymerase catalytic subunit","DB00426 DB00787","2","31.37","51","31","1","57","103","17","67","9","25.4"
"592746823","AHL43451.1","Genome polyprotein","DB04473","1","50.4","252","114","5","1","251","131","372","5.00E-80","262"
"592746823","AHL43451.1","Genome polyprotein","DB04473","1","52.78","252","106","6","1","251","411","650","2.00E-79","262"
"592746823","AHL43451.1","Genome polyprotein","DB01693 DB01752","2","50","252","115","5","1","251","411","652","2.00E-78","258"
"592746823","AHL43451.1","Genome polyprotein","DB04634","1","33.33","45","27","1","130","171","762","806","1","28.1"
"592746823","AHL43451.1","Aspartate aminotransferase cytoplasmic","DB00114 DB00128 DB00142 DB00151 DB04299","5","29.11","79","37","2","47","122","97","159","1.3","27.7"
"592746823","AHL43451.1","Aspartate aminotransferase","DB00114 DB00128 DB00142","3","29.11","79","37","2","47","122","98","160","1.3","27.7"
"592746823","AHL43451.1","Adenosine kinase","DB00131 DB00811 DB07173 DB07280","4","32.43","74","42","3","34","101","12","83","1.3","27.7"
"592746823","AHL43451.1","S-methyl-5'-thioadenosine phosphorylase","DB00173 DB02158 DB02281 DB02282 DB02933","5","23.81","84","64","0","159","242","161","244","1.6","27.3"
"592746823","AHL43451.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.9","26.9"
"592746823","AHL43451.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.9","26.9"
"592746823","AHL43451.1","Citrate lyase subunit beta-like protein","DB02637","1","41.67","24","14","0","89","112","118","141","5.5","25.8"
"592746823","AHL43451.1","Sucrose porin","DB02772","1","30","70","32","3","11","80","95","147","5.9","25.8"
"592746823","AHL43451.1","Peripheral plasma membrane protein CASK","DB01942","1","30","80","49","3","97","176","176","248","6.3","25.8"
"592746823","AHL43451.1","DNA polymerase catalytic subunit","DB00426 DB00787","2","31.37","51","31","1","57","103","17","67","9","25.4"
"592746821","AHL43450.1","Genome polyprotein","DB04473","1","50.4","252","114","5","1","251","131","372","1.00E-79","261"
"592746821","AHL43450.1","Genome polyprotein","DB04473","1","52.78","252","106","6","1","251","411","650","5.00E-79","260"
"592746821","AHL43450.1","Genome polyprotein","DB01693 DB01752","2","50","252","115","5","1","251","411","652","7.00E-78","257"
"592746821","AHL43450.1","Genome polyprotein","DB04634","1","33.33","45","27","1","130","171","762","806","0.98","28.5"
"592746821","AHL43450.1","Aspartate aminotransferase","DB00114 DB00128 DB00142","3","29.11","79","37","2","47","122","98","160","1.2","27.7"
"592746821","AHL43450.1","Aspartate aminotransferase cytoplasmic","DB00114 DB00128 DB00142 DB00151 DB04299","5","29.11","79","37","2","47","122","97","159","1.2","27.7"
"592746821","AHL43450.1","Adenosine kinase","DB00131 DB00811 DB07173 DB07280","4","32.43","74","42","3","34","101","12","83","1.3","27.7"
"592746821","AHL43450.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.6","26.9"
"592746821","AHL43450.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.7","26.9"
"592746821","AHL43450.1","S-methyl-5'-thioadenosine phosphorylase","DB00173 DB02158 DB02281 DB02282 DB02933","5","22.62","84","65","0","159","242","161","244","5","25.8"
"592746821","AHL43450.1","Dihydropyrimidine dehydrogenase [NADP(+)]","DB02303 DB02338 DB03048 DB03147 DB03247 DB03419 DB03516 DB03554","8","30.88","68","42","2","145","207","869","936","5.3","25.8"
"592746821","AHL43450.1","Sucrose porin","DB02772","1","30","70","32","3","11","80","95","147","5.4","25.8"
"592746821","AHL43450.1","Citrate lyase subunit beta-like protein","DB02637","1","41.67","24","14","0","89","112","118","141","5.7","25.4"
"592746821","AHL43450.1","Peripheral plasma membrane protein CASK","DB01942","1","30","80","49","3","97","176","176","248","6.8","25.8"
"592746821","AHL43450.1","DNA polymerase catalytic subunit","DB00426 DB00787","2","31.37","51","31","1","57","103","17","67","8.8","25.4"
"592746819","AHL43449.1","Genome polyprotein","DB04473","1","51.19","252","112","6","1","251","131","372","4.00E-79","259"
"592746819","AHL43449.1","Genome polyprotein","DB04473","1","52.38","252","107","6","1","251","411","650","6.00E-78","258"
"592746819","AHL43449.1","Genome polyprotein","DB01693 DB01752","2","50.79","252","113","6","1","251","411","652","2.00E-77","256"
"592746819","AHL43449.1","Genome polyprotein","DB04634","1","33.33","45","27","1","130","171","762","806","1.1","28.1"
"592746819","AHL43449.1","Aspartate aminotransferase cytoplasmic","DB00114 DB00128 DB00142 DB00151 DB04299","5","29.11","79","37","2","47","122","97","159","1.3","27.7"
"592746819","AHL43449.1","Aspartate aminotransferase","DB00114 DB00128 DB00142","3","29.11","79","37","2","47","122","98","160","1.3","27.7"
"592746819","AHL43449.1","Adenosine kinase","DB00131 DB00811 DB07173 DB07280","4","32.43","74","42","3","34","101","12","83","1.4","27.7"
"592746819","AHL43449.1","S-methyl-5'-thioadenosine phosphorylase","DB00173 DB02158 DB02281 DB02282 DB02933","5","23.81","84","64","0","159","242","161","244","1.7","27.3"
"592746819","AHL43449.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.9","26.9"
"592746819","AHL43449.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.9","26.9"
"592746819","AHL43449.1","Citrate lyase subunit beta-like protein","DB02637","1","45.45","22","12","0","91","112","120","141","5.4","25.8"
"592746819","AHL43449.1","Peripheral plasma membrane protein CASK","DB01942","1","30","80","49","3","97","176","176","248","6.2","25.8"
"592746819","AHL43449.1","DNA polymerase catalytic subunit","DB00426 DB00787","2","31.37","51","31","1","57","103","17","67","9.1","25.4"
"592746817","AHL43448.1","Genome polyprotein","DB04473","1","51.19","252","112","6","1","251","131","372","4.00E-79","259"
"592746817","AHL43448.1","Genome polyprotein","DB04473","1","52.38","252","107","6","1","251","411","650","6.00E-78","258"
"592746817","AHL43448.1","Genome polyprotein","DB01693 DB01752","2","50.79","252","113","6","1","251","411","652","2.00E-77","256"
"592746817","AHL43448.1","Genome polyprotein","DB04634","1","33.33","45","27","1","130","171","762","806","1.1","28.1"
"592746817","AHL43448.1","Aspartate aminotransferase cytoplasmic","DB00114 DB00128 DB00142 DB00151 DB04299","5","29.11","79","37","2","47","122","97","159","1.3","27.7"
"592746817","AHL43448.1","Aspartate aminotransferase","DB00114 DB00128 DB00142","3","29.11","79","37","2","47","122","98","160","1.3","27.7"
"592746817","AHL43448.1","Adenosine kinase","DB00131 DB00811 DB07173 DB07280","4","32.43","74","42","3","34","101","12","83","1.4","27.7"
"592746817","AHL43448.1","S-methyl-5'-thioadenosine phosphorylase","DB00173 DB02158 DB02281 DB02282 DB02933","5","23.81","84","64","0","159","242","161","244","1.7","27.3"
"592746817","AHL43448.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.9","26.9"
"592746817","AHL43448.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.9","26.9"
"592746817","AHL43448.1","Citrate lyase subunit beta-like protein","DB02637","1","45.45","22","12","0","91","112","120","141","5.4","25.8"
"592746817","AHL43448.1","Peripheral plasma membrane protein CASK","DB01942","1","30","80","49","3","97","176","176","248","6.2","25.8"
"592746817","AHL43448.1","DNA polymerase catalytic subunit","DB00426 DB00787","2","31.37","51","31","1","57","103","17","67","9.1","25.4"
"592746815","AHL43447.1","Genome polyprotein","DB04473","1","51.59","252","111","6","1","251","131","372","4.00E-80","263"
"592746815","AHL43447.1","Genome polyprotein","DB04473","1","52.78","252","106","6","1","251","411","650","4.00E-79","261"
"592746815","AHL43447.1","Genome polyprotein","DB01693 DB01752","2","51.19","252","112","6","1","251","411","652","1.00E-78","259"
"592746815","AHL43447.1","Genome polyprotein","DB04634","1","33.33","45","27","1","130","171","762","806","0.97","28.5"
"592746815","AHL43447.1","Aspartate aminotransferase","DB00114 DB00128 DB00142","3","29.11","79","37","2","47","122","98","160","1.2","27.7"
"592746815","AHL43447.1","Aspartate aminotransferase cytoplasmic","DB00114 DB00128 DB00142 DB00151 DB04299","5","29.11","79","37","2","47","122","97","159","1.2","27.7"
"592746815","AHL43447.1","Adenosine kinase","DB00131 DB00811 DB07173 DB07280","4","32.43","74","42","3","34","101","12","83","1.3","27.7"
"592746815","AHL43447.1","S-methyl-5'-thioadenosine phosphorylase","DB00173 DB02158 DB02281 DB02282 DB02933","5","23.81","84","64","0","159","242","161","244","1.6","27.3"
"592746815","AHL43447.1","Sucrose porin","DB02772","1","30","70","32","3","11","80","95","147","2.4","26.9"
"592746815","AHL43447.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.8","26.9"
"592746815","AHL43447.1","Genome polyprotein","DB04029 DB04634","2","31.11","45","28","1","130","171","762","806","2.8","26.9"
"592746815","AHL43447.1","Citrate lyase subunit beta-like protein","DB02637","1","41.67","24","14","0","89","112","118","141","5.1","25.8"
"592746815","AHL43447.1","Peripheral plasma membrane protein CASK","DB01942","1","30","80","49","3","97","176","176","248","5.8","25.8"
"592746815","AHL43447.1","Pseudolysin","DB02307","1","20.51","117","75","4","8","112","208","318","7.4","25.4"
"592746815","AHL43447.1","DNA polymerase catalytic subunit","DB00426 DB00787","2","31.37","51","31","1","57","103","17","67","9","25.4"
"592746813","AHL43446.1","Genome polyprotein","DB04473","1","51.59","252","111","6","1","251","131","372","4.00E-80","263"
"592746813","AHL43446.1","Genome polyprotein","DB04473","1","52.78","252","106","6","1","251","411","650","4.00E-79","261"
"592746813","AHL43446.1","Genome polyprotein","DB01693 DB01752","2","51.19","252","112","6","1","251","411","652","1.00E-78","259"
